item_id,fable,correct_idx,correct_answer,prompt_level,thinking_level,model,run,response,thinking_content,extracted_answer,correct,confidence,confidence_category,response_length,reasoning_markers,uncertainty_markers,input_tokens,output_tokens,timestamp,benchmark
morables_169,"The crow was making a sacrifice to Athena and invited a dog to the feast. The dog said to her, 'Why do you foolishly squander these sacrifices? The goddess clearly hates you so much that she has taken",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,217,17,2026-02-04T04:24:54.326568,gemini_morables
morables_418,"They say that the hyena has a double nature: for a period of time the hyena is male, and then later on she is female. The story goes that when a male hyena was treating a female badly, she said to him",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,228,17,2026-02-04T04:24:56.728659,gemini_morables
morables_227,"A lion was wandering on the seashore when he saw a dolphin stick his head out of the water. The lion invited the dolphin to become his ally, explaining that they were perfectly suited to befriend and ",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,317,17,2026-02-04T04:25:07.153220,gemini_morables
morables_248,"A cicada was singing on top of a tall tree. The fox wanted to eat the cicada, so she came up with a trick. She stood in front of the tree and marvelled at the cicada's beautiful song. The fox then ask",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,312,17,2026-02-04T04:25:15.714917,gemini_morables
morables_422,"The Goat, going abroad to feed, shut up her young Kid at borne, charging him to bolt the door fast, and open it to nobody, till she herself should return. The Wolf, who lay lurking just by, heard this",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,265,17,2026-02-04T04:25:16.901224,gemini_morables
morables_157,"A creeping snake who had been stepped on by many people made his way to the temple of Apollo and went inside. Apollo immediately explained to the snake, 'If you had simply killed the first person who ",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,207,17,2026-02-04T04:25:25.410542,gemini_morables
morables_230,"A lion was standing over a young bull whom he had killed when a robber showed up and demanded a part of the spoils. 'I would agree,' the lion said, 'if you were not already in the habit of taking what",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,303,17,2026-02-04T04:25:27.598798,gemini_morables
morables_411,"A man kept a hero shrine in his house and made expensive sacrifices to it. Since he was constantly paying out money and spending great sums on the offerings, the god came to him one night and said: 'L",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,219,17,2026-02-04T04:25:34.839415,gemini_morables
morables_477,"A stag had grown thirsty and went to a spring in order to drink some water. When he saw the reflection of his body in the water, he disparaged the slenderness of his legs but revelled in the shape and",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,324,17,2026-02-04T04:25:48.068890,gemini_morables
morables_561,"A Beetle once begged the Eagle to spare a Hare which had run to her for protection. But the Eagle pounced upon her prey, the sweep of her great wings tumbling the Beetle a dozen feet away. Furious at ",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,379,17,2026-02-04T04:25:54.408032,gemini_morables
morables_488,"A merchant who owned a donkey heard that salt was cheaper by the seashore, so he decided to go into the salt business. He went and loaded his donkey with salt and then headed back home. At a certain m",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,404,17,2026-02-04T04:25:56.245551,gemini_morables
morables_211,There was a blind man who was in the habit of identifying any animal that was placed in his hands by touching it. Once they gave him a wolf cub. Even after stroking the animal he was not sure of its i,0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,235,17,2026-02-04T04:25:58.680460,gemini_morables
morables_694,"There was a generous Rich Man who always had a grand and open table, so he never lacked guests. This man noticed that all sorts of people came to him, and he became curious to see who were true friend",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,272,17,2026-02-04T04:26:02.366732,gemini_morables
morables_107,"A River carried down in its stream two Pots, one made of earthenware and the other of brass. The Earthen Pot said to the Brass Pot, 'Pray keep at a distance and do not come near me, for if you touch m",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,217,17,2026-02-04T04:26:06.080307,gemini_morables
morables_214,"The wild boar was standing beside a tree, sharpening his tusks. The fox asked him why he was sharpening his tusks now, when there was no immediate need for him to do so. The wild boar replied, 'I have",0,A,0,minimal,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,211,17,2026-02-04T04:26:09.535430,gemini_morables
morables_414,"A certain man took a deposit from a friend but intended to keep it for himself. When the depositor then summoned him to swear an oath regarding the deposit, he realized the danger he was in and prepar",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,406,17,2026-02-04T04:26:19.217903,gemini_morables
morables_66,"A Lark had made her nest in the early spring on the young green wheat. The brood had almost grown to their full strength and attained the use of their wings and the full plumage of their feathers, whe",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,374,17,2026-02-04T04:26:41.304058,gemini_morables
morables_129,"When a certain man of Athens saw Aesop playing with marbles amidst a crowd of boys, he stood there and laughed at Aesop as if Aesop were crazy. As soon as he realized what was going on, Aesop -- who w",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,309,17,2026-02-04T04:26:43.134987,gemini_morables
morables_377,"The story goes that a sow who had delivered a whole litter of piglets loudly accosted a lioness, 'How many children do you breed?' asked the sow. 'I breed only one,' said the lioness, 'but he is very ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,190,17,2026-02-04T04:26:51.600261,gemini_morables
morables_179,"Running swiftly, balancing on the razor's edge, bald but with a lock of hair on his forehead, he wears no clothes; if you grasp him from the front, you might be able to hold him, but once he has moved",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,219,17,2026-02-04T04:26:53.878857,gemini_morables
morables_597,"A fox was standing not far from a trap, pondering every possible approach. A nearby wolf noticed the fox and approached her. He then asked the fox if he might be allowed to take the meat, and the fox ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,274,17,2026-02-04T04:26:56.336652,gemini_morables
morables_199,"There was a bull who was pastured on a little island. Two dung beetles lived there too, feeding on the bull's manure. Winter was approaching, so one of the dung beetles said to the other, 'I want to g",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,336,17,2026-02-04T04:27:03.331145,gemini_morables
morables_393,"There were two frogs whose pond had dried up, so they went looking for a new place to live. When they came to a well, one of them thought that they should jump in immediately, but the other one said, ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,205,17,2026-02-04T04:27:05.902994,gemini_morables
morables_368,"Thanks to his excellent qualities, Hercules was received into heaven. He saluted the gods who came to congratulate him one after another, but when he was approached by Plutus, the god of wealth and th",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,233,17,2026-02-04T04:27:09.682657,gemini_morables
morables_301,"A dog made false accusations against the sheep, demanding that she pay him back a loaf of bread which, he insisted, the sheep had supposedly borrowed from him. The dog summoned the wolf as his witness",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,266,17,2026-02-04T04:27:12.512143,gemini_morables
morables_428,"A Lark, caught in a snare, pleaded earnestly with the Fowler for her life. 'What have I done that I must die?' said she; 'I have stolen neither gold nor silver, but only a grain of corn to satisfy my ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,226,17,2026-02-04T04:27:14.268236,gemini_morables
morables_82,"Be quiet now, said an old Nurse to a child sitting on her lap. If you make that noise again I will throw you to the Wolf. Now it chanced that a Wolf was passing close under the window as this was said",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,305,17,2026-02-04T04:27:16.709720,gemini_morables
morables_186,"A bald man was bitten on the head by a fly and when he tried to swat the fly he gave himself a serious slap on the head. Then the fly laughed at the man and said, 'You wanted to avenge the sting of a ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,282,17,2026-02-04T04:27:19.187365,gemini_morables
morables_60,"A quarrel had arisen between the Horse and the Stag, so the Horse came to a Hunter to ask his help to take revenge on the Stag. The Hunter agreed, but said: 'If you desire to conquer the Stag, you mus",0,A,0,low,gemini-3-flash,0,"<answer>B</answer>
<confidence>100</confidence>",,B,False,100.0,very_high,2,0,0,339,17,2026-02-04T04:27:21.529163,gemini_morables
morables_239,"The cat saw a stork carrying an eel. Now, the cat is a creature who dearly loves fish although he doesn't like to get his feet wet. So the cat said to the stork, 'O most beautiful bird! You have such ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,347,17,2026-02-04T04:27:25.110240,gemini_morables
morables_306,"A dog was sleeping in front of the barn when a wolf noticed him lying there. The wolf was ready to devour the dog, but the dog begged the wolf to let him go for the time being. 'At the moment I am thi",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,303,17,2026-02-04T04:27:27.372177,gemini_morables
morables_222,"A gnat happened to land on the back of a camel and lingered there on top of the baggage. When he finally decided to disembark, he said, 'I will let myself down now as fast as I can so as not to burden",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,238,17,2026-02-04T04:27:51.560888,gemini_morables
morables_630,"A fox was walking by a certain farm and saw a crowd of women who, in total silence, were eating many sumptuously roasted chickens. The fox turned to the women and said, 'What shouts there would be aga",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,248,17,2026-02-04T04:27:55.007911,gemini_morables
morables_245,"A viper entered a blacksmith's workshop and bit the file, testing it to see if this was something she could eat. The file protested fiercely, 'You fool! Why are you trying to wound me with your teeth,",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,193,17,2026-02-04T04:27:58.380666,gemini_morables
morables_75,"A Man and a Lion traveled together through the forest. They soon began to boast of their respective superiority to each other in strength and prowess. As they were disputing, they passed a statue carv",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,252,17,2026-02-04T04:28:01.953056,gemini_morables
morables_267,"The peacock was a remarkable bird both because of the beauty of his feathers with their various colours and also because he was gentle and courteous. On his way to the assembly of the birds, the peaco",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,327,17,2026-02-04T04:28:05.768658,gemini_morables
morables_580,"A gnat came and said to a Lion, 'I do not in the least fear you, nor are you stronger than I am. For in what does your strength consist? You can scratch with your claws and bite with your teeth as a w",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,360,17,2026-02-04T04:28:09.460234,gemini_morables
morables_361,"Some fishermen had gone out fishing, and when they had struggled for a long time but had not managed to catch anything, they became very downcast and prepared to turn back. All of a sudden a tuna fish",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,222,17,2026-02-04T04:28:17.748264,gemini_morables
morables_492,"A poor Man, who longed to get rich, used to pray day and night for wealth, to a Wooden Idol which he had in his house. Not withstanding all his prayers, instead of becoming richer, he got poorer. Out ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,273,17,2026-02-04T04:28:24.618046,gemini_morables
morables_225,"When a gnat had challenged a bull to see who was the stronger of the two, all the people came to watch the show. Then the little gnat said to the bull, 'It's enough for me that you have accepted my ch",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,263,17,2026-02-04T04:28:31.465271,gemini_morables
morables_651,"There was a bob-tailed dog advertised in a newspaper, and someone who recognized him by his markings brought him back to his owner. The owner began to question the dog, asking how he could be so ungra",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,273,17,2026-02-04T04:28:32.555040,gemini_morables
morables_541,"Some castrated sheep had been gathered together in a flock with the rams. Although the sheep realized that the butcher had come into the flock, they pretended not to see him. Even when they saw one of",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,349,17,2026-02-04T04:28:33.473882,gemini_morables
morables_131,"There was a hooligan who struck Aesop with a stone. Aesop said, 'Well done!' and he even gave the boy a coin. Then he added, 'Confound it, that's all the cash I've got, but I'll show you more where th",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,265,17,2026-02-04T04:28:35.021801,gemini_morables
morables_584,"Winter made fun of Spring and mocked her for the fact that as soon as spring appears, nobody can keep still: some people go off to the meadows or into the woods, others like to gather flowers and lili",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:29:14.883299,gemini_morables
morables_655,"A Soldier who already had one excellent horse bought another that was not nearly as good, yet he took more care of the new one than the first. Everyone wondered at this, since the new horse was neithe",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,220,17,2026-02-04T04:29:22.546410,gemini_morables
morables_423,"A seagull having bolted down too large a fish, burst its deep gullet-bag and lay down on the shore to die. A Kite saw him and exclaimed: 'You richly deserve your fate; for a bird of the air has no bus",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,198,17,2026-02-04T04:29:25.812972,gemini_morables
morables_145,"There were once some foxes who had gathered together on the banks of the River Meander looking for a drink of water. They urged one another to approach the river, but no one dared to get too close bec",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,333,17,2026-02-04T04:29:27.066140,gemini_morables
morables_251,"When the lion made himself king of the beasts, he wanted to be known for his fairness, so he gave up his old habits and contented himself with a limited diet just as the other animals did, committed t",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,476,17,2026-02-04T04:30:05.635401,gemini_morables
morables_579,"A man bought a partridge and let him run loose in the house since he liked the bird very much. The partridge immediately started squawking his usual song, sauntering through every room in the house un",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,304,17,2026-02-04T04:30:06.605013,gemini_morables
morables_39,"A fox climbing up over a fence was about to slip and fall, so she reached out and grabbed hold of a bramble bush but the brambles scratched the soft padding of the fox's paws. Stung by the sharp pain,",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,258,17,2026-02-04T04:30:33.958949,gemini_morables
morables_246,"A charcoal burner who lived in a certain house decided it would be a good idea to live together with a fuller who had moved in next door. But the fuller told him, 'How on earth would I be able to carr",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,183,17,2026-02-04T04:30:37.015015,gemini_morables
morables_446,"A robber had murdered someone along the road. When the bystanders began to chase him, he dropped the bloody corpse and ran away. Some travellers coming from the opposite direction asked the man how he",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,283,17,2026-02-04T04:30:39.467682,gemini_morables
morables_430,Some field-mice were playing in the woods where a lion was sleeping when one of the mice accidentally ran over the lion. The lion woke up and immediately grabbed the wretched little mouse with his paw,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,337,17,2026-02-04T04:30:40.644404,gemini_morables
morables_56,"The Pigeons, terrified by the appearance of a Kite, called upon the Hawk to defend them. He at once consented. When they had admitted him into the cote, they found that he made more havoc and slew a l",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,209,17,2026-02-04T04:30:43.130811,gemini_morables
morables_394,"When Zeus had fashioned man and woman, he ordered Hermes to take them to Gaia, the Earth, and to show them how to obtain food by digging in the ground. At first, the Earth refused to cooperate in Herm",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,222,17,2026-02-04T04:30:50.652502,gemini_morables
morables_232,"A dog went into a butcher's shop and stole the heart of some animal. The butcher turned around and said to him, 'You haven't stolen my heart; indeed, I have taken heart from this lesson! So if you eve",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,200,17,2026-02-04T04:30:53.085067,gemini_morables
morables_498,"There was a bullock who had been turned loose in the fields without ever having borne the burden of the yoke. When he saw a hard-working bull who was pulling a plow, the bullock said to him, 'You poor",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,345,17,2026-02-04T04:31:01.200220,gemini_morables
morables_174,It is common to take Maltese dogs and pet monkeys on long sea voyages in order to relieve the boredom of the passage. A man who was planning to make such a voyage had brought his monkey along with him,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,385,17,2026-02-04T04:31:15.217080,gemini_morables
morables_25,"A Certain House was overrun with Mice. A Cat, discovering this, made her way into it and began to catch and eat them one by one. Fearing for their lives, the Mice kept themselves close in their holes.",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,258,17,2026-02-04T04:31:16.426900,gemini_morables
morables_103,"A Traveler wearied from a long journey lay down, overcome with fatigue, on the very brink of a deep well. Just as he was about to fall into the water, Dame Fortune, it is said, appeared to him and wak",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,252,17,2026-02-04T04:31:32.520429,gemini_morables
morables_168,"When a man had made an axe, he asked the trees to give him a handle made of the hardest wood. The other trees selected the wood of the wild olive. The man took the handle and fitted it to his axe. The",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,255,17,2026-02-04T04:31:38.882152,gemini_morables
morables_527,"The crab's mother said to him, 'My son, why do you walk in a crooked line when you should be walking straight ahead?' The crab said to her, 'O mother, lead the way, and I will try to walk accordingly.",0,A,0,low,gemini-3-flash,0,,,,,,,0,0,0,0,0,2026-02-04T04:31:53.499041,gemini_morables
morables_383,A wolf had assembled an immense store of booty in his den so that he could feast on all sorts of delicacies for months into the future. When the fox found out about this she paid a visit to the wolf a,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,409,17,2026-02-04T04:31:54.394473,gemini_morables
morables_91,An Eagle swooped down upon a Serpent and seized it in his talons with the intention of carrying it off and devouring it. But the Serpent was too quick for him and had its coils round him in a moment; ,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,288,17,2026-02-04T04:32:02.894893,gemini_morables
morables_29,"A Rich Man gave a great feast, to which he invited many friends and acquaintances. His Dog availed himself of the occasion to invite a stranger Dog, a friend of his, saying, My master gives a feast, a",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,380,17,2026-02-04T04:32:04.153248,gemini_morables
morables_707,"There was a certain miserly man who was dying and about to part with his enormous heap of money, ill-gotten as it was. He ordered that the bag of coins be brought to him as he was dying and then asked",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,276,17,2026-02-04T04:32:05.554876,gemini_morables
morables_252,A city mouse once happened to pay a visit to the house of a country mouse where he was served a humble meal of acorns. The city mouse finished his business in the country and by means of insistent inv,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,402,17,2026-02-04T04:32:12.507941,gemini_morables
morables_200,"There was a beetle who came forth fully sated from his dung heap and saw an eagle flying high up in the air, crossing a great stretch of the sky in a brief stretch of time. The beetle then felt contem",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,430,17,2026-02-04T04:32:14.393610,gemini_morables
morables_258,"There was a certain greedy coward who found a lion of gold and said, 'I do not know how to act in such circumstances. This is driving me crazy! I can't decide what to do: my love of money and my innat",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,347,17,2026-02-04T04:32:17.879721,gemini_morables
morables_615,"At one time, it seemed to all the beasts that they should hold a meeting and assembly, as there were frequent complaints among them about one another. When opinions were exchanged back and forth, the ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,267,17,2026-02-04T04:32:25.358005,gemini_morables
morables_429,There were two men travelling together: one was a liar and the other always told the truth. Their journey led them to the land of the monkeys. There was a whole crowd of monkeys there and one of them ,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,503,17,2026-02-04T04:33:07.619863,gemini_morables
morables_495,"A man was in love with an ugly, wicked slave-woman from his own household and was quick to give her whatever she asked for. This slave-woman, bedecked with gold and trailing a delicate purple robe aro",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,315,17,2026-02-04T04:33:14.399946,gemini_morables
morables_134,A father had an unmanageable son who indulged his vicious adolescent temper by brutally whipping the slaves whenever his father wasn't looking. Aesop therefore shared this little story with the father,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>5</confidence>",,A,True,5.0,very_low,2,0,0,307,15,2026-02-04T04:33:21.636517,gemini_morables
morables_170,"A wealthy Athenian was making a sea voyage with some companions. A terrible storm blew up and the ship capsized. All the other passengers started to swim, but the Athenian kept praying to Athena, maki",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,203,17,2026-02-04T04:33:22.493714,gemini_morables
morables_607,"A Frog and a Mouse, who had long been rivals for the sovereignty of a certain marsh, and had many a skirmish and running fight together, agreed one day to settle the matter, once for all, by a fair an",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,254,17,2026-02-04T04:33:23.770771,gemini_morables
morables_577,"A woman who had two daughters buried one of them, and mourners were provided to attend the funeral. The surviving daughter wondered to see strangers so much concerned at the loss of her sister, and he",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,236,17,2026-02-04T04:33:31.568045,gemini_morables
morables_601,"A wayfaring man, traveling in the desert, met a woman standing alone and terribly dejected. He inquired of her, 'Who art thou?' 'My name is Truth,' she replied. 'And for what cause,' he asked, 'have y",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,249,17,2026-02-04T04:33:34.302186,gemini_morables
morables_575,"A donkey and an ox had been yoked together to pull a single load. The ox was making a great effort, even though he had an injury to his horn, while the donkey was doing nothing to help. As the ox stru",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,303,17,2026-02-04T04:33:35.813592,gemini_morables
morables_471,"Man was made in such a hurry (according to the old fable) that Jupiter had forgotten to put modesty into the composition, among his other affections; and finding that there was no way of introducing i",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,257,17,2026-02-04T04:33:36.742245,gemini_morables
morables_380,"A fox and a monkey were travelling along the same road. They passed through a cemetery, and the monkey said to the fox, 'All these dead people were the freedmen of my ancestors.' The fox then said to ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,227,17,2026-02-04T04:34:50.857520,gemini_morables
morables_34,"One Winter a Farmer found a Snake stiff and frozen with cold. He had compassion on it, and taking it up, placed it in his bosom. The Snake was quickly revived by the warmth, and resuming its natural i",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,222,17,2026-02-04T04:34:59.977321,gemini_morables
morables_209,"There was a dog living in the house of some blacksmiths. When the blacksmiths were working, the dog would go to sleep, but when they sat down to a meal he would wake up and approach his masters in a f",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,235,17,2026-02-04T04:35:03.720791,gemini_morables
morables_420,"One day the lion pretended to be sick and went limping up to the unicorn, his chief enemy. He greeted the unicorn and said to him, 'Let us put aside all that we have done in the past, because I am no ",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>5</confidence>",,A,True,5.0,very_low,2,0,0,488,15,2026-02-04T04:35:05.526232,gemini_morables
morables_691,"There was a Master-Pike, who for his size, beauty, and strength, was seen as the Prince of the River. But being the ruler of the freshwater wasn't enough for him; he wanted to rule the sea too. With t",0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,243,17,2026-02-04T04:35:21.609373,gemini_morables
morables_469,Two soldiers happened to fall into the clutches of a robber: one of the soldiers ran away while the other stood his ground and defended himself with all the strength he could muster. As soon as the ro,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,322,17,2026-02-04T04:35:26.829953,gemini_morables
morables_659,Practically all the birds were invited to the Eagle's wedding. They resented the fact that the Hoopoe had been given a higher seat of honor than the other birds because the Hoopoe was notable for its ,0,A,0,low,gemini-3-flash,0,"<answer>A</answer>
<confidence>100</confidence>",,A,True,100.0,very_high,2,0,0,215,17,2026-02-04T04:35:34.616866,gemini_morables
